Address,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Sent_tnx,Received_Tnx,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name
0xebf4ca5319f406602eeff68da16261f1216011b5,0.0,0.0,55.472183885214776,0.0,5561.0,1649.0,0.0,0.0,0.01,5.809600708952286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.230718954248366e+16,0.0,0.0,200000.0199,0.0,0.0,0.0,4.0,3.0,0.0,302609.4533333333,0.0,0.0,200000.0,40000.00398,0.0,0.0,0.0,0.0,3.0
0x9daef41e08bc88183572b03796c96a7ace1ec9d4,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x05fcc72cfb4150abae415c885f7a433ff523296f,0.0,0.0,55.472183885214776,0.0,66.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x3d371413dd5489f3a04c07c0c2ce369c20986ceb,0.0,0.0,55.472183885214776,0.0,104.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.500371112621,0.0,0.0,0.0,8.0,2.0,0.0,9450.097916666668,0.0,6.1400000000000005e-06,19.5,2.437546389077625,0.0,0.0,0.0,0.0,2.0
0xe99de844ef3ef72806cf006224ef3b813e82662f,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xda70fbac9e1c9ac3475c24a3a847f85f1388c429,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,5255374.533206871,4360000.0,4360000.0,1.0,200.0,1.0,292.98899082568806,113.65053380782918,292.98899082568806,2.0,106297.30007053669,9351.200237022906,20000.0,20000.0,20000.0,1.0,1.0
0xe75ad3aab14e4b0df8c5da4286608dabb21bd864,0.0,0.0,55.472183885214776,0.0,94756.0,14024.0,0.0,0.0,0.25426967,2.7889491958292884e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6426967e+17,0.0,0.0,99.29204691439162,100.0,100.0,1.0,16.0,13.0,0.0,132726.625,0.0,0.0,40.292002299180005,5.516224828577313,100.0,100.0,100.0,1.0,13.0
0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,75074.0000000005,1404.9203462154624,1404.9203462154624,1.0,3.0,3.0,84.78155684754522,8334.272222222222,84.78155684754522,5e-10,74134.0,25024.66666666683,6.4400000000000005e-15,940.0,0.1601596381914574,1.0,3.0
0x93cfe232311f49b53d4285cd54d31261980496ba,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xa3ad8c7ab6b731045b5b16e3fdf77975c71abe79,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,624703323.4075325,624577059.4232867,624577059.4232867,1.0,1119.0,1.0,291.8185979971388,33.53578826237054,291.8185979971388,0.007,1000000.0,102696.5844825796,500078.7746100375,10000000.000000002,893529.4126227277,1.0,1.0
0xe7ab45162f5979f09b0bda1cc7dfc97c270ea3d5,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,18888.00000000002,0.0,0.0,0.0,2.0,2.0,0.0,7649.516666666666,0.0,1.9152556e-11,18888.0,9444.00000000001,0.0,0.0,0.0,0.0,2.0
0x89551b940e2a8ed8eccf509935bac9213fe30584,0.0,0.0,55.472183885214776,0.0,17734.0,4525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x9783b81438c24848f85848f8df31845097341771,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,900041142623058.1,0.0,0.0,0.0,10.0,4.0,0.0,75140.38,0.0,1.9290000000000003e-10,900000000000000.1,90004114262305.81,0.0,0.0,0.0,0.0,4.0
0x82fdedfb7635441aa5a92791d001fa7388da8025,0.0,0.0,55.472183885214776,0.0,2326.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0
0xe7eaec9bca79d537539c00c58ae93117fb7280b9,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x4d8046b2f7986feb5a4b0781ebf5fa2d7a808617,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x6f3277ad0782a7da3eb676b85a8346a100bf9c1c,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,204538259381.90765,203065694555.52472,203065694555.52472,1.0,1858.0,2.0,403.699173553719,5.001741066909606,403.699173553719,7.053395196000001e-09,13379472380.244385,20704348.555714887,1528521.4680489826,36062025796.166,1678228880.6241703,1.0,2.0
0x82a77710495a35549d2add797412b4a4497d33ef,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,5823223.533659,0.0,0.0,0.0,2.0,1.0,0.0,187383.55,0.0,2570000.0000000005,3253223.533659,2911611.7668295,0.0,0.0,0.0,0.0,1.0
0x605d26fbd5be761089281d5cec2ce86eea667109,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x058bc8ef040bd3971418e36aa88b64899378ccf4,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,0.3383863697140425,0.0,0.0,0.0,2.0,2.0,0.0,4128.875,0.0,1e-18,0.3383863697140425,0.1691931848570212,0.0,0.0,0.0,0.0,2.0
0xe4f6d46c244bb7cf3e218cdfb5c35cf9a4d9c920,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x4576e6825b462b6916d2a41e187626e9090a92c6,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,456.1805745569423,0.0,0.0,0.0,3.0,3.0,0.0,108279.99583333332,0.0,0.0,267.03000000000003,114.04514363923556,0.0,0.0,0.0,0.0,2.0
0x4ece5c5cfb9b960a49aae739e15cdb6cfdcc5782,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,74654.00360180702,0.4446234113534323,0.4446234113534323,1.0,5.0,6.0,41.89409472422062,110882.41944444444,41.89409472422062,7e-15,37327.0,12442.333933634503,1.1028391137200001e-07,0.0227807563935793,0.0001599364789041,1.0,6.0
0x9cb2f26a23b8d89973f08c957c4d7cdf75cd341c,0.0,0.0,55.472183885214776,0.0,1272.0,234.0,0.0,0.0,7.78,0.006116352201257862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78e+18,0.0,0.0,2.445970000000001e-07,2.445970000000001e-07,2.445970000000001e-07,1.0,1.0,1.0,0.0,0.0,0.0,2.445970000000001e-07,2.445970000000001e-07,2.445970000000001e-07,2.445970000000001e-07,2.445970000000001e-07,2.445970000000001e-07,1.0,1.0
0x8eedefe828a0f16c8fc80e46a87bc0f1de2d960c,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xa2a54f1ec1f09316ef12c1770d32ed8f21b1fb6a,0.0,0.0,55.472183885214776,0.0,3295.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000010002,0.0,0.0,0.0,2.0,2.0,0.0,98778.95,0.0,1e-10,100.0,50.00000000005001,0.0,0.0,0.0,0.0,2.0
0xd2d9e0b2942943269d5224e0048bbc32380ac19b,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,1.0,47319089368.36179,1391872510.812666,1391872510.812666,1.0,2.0,2.0,369.21434489901606,278820.4083333333,369.21434489901606,794013877.0754995,46525075491.28629,23659544684.180897,11.16373605562888,800917519.6016926,720803.9931707254,1.0,2.0
0x94501b6a153c8973fd1f321fcc8188d40dc5d72d,0.0,0.0,55.472183885214776,0.0,210.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x1977be49c33dfacf6590c16ca9a9cfa0463f663c,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xee2b297408063e0967096bafdcfd1278d5bf1b8a,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,1.2673191090713018e+17,195082339.41949305,152500000.0,152500000.0,1.0,3316.0,3.0,292.5802631578948,14.05798407376362,292.5802631578948,3.5e-14,42400000.0,20440.31217723107,35714.28571428572,500000.0,334429.8245614035,1.0,3.0
0x3cbf23c081faa5419810ce0f6bc1ecb73006d848,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x6c5aa4244113e77414386630b7f963dbe1b4d73d,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,74055420.9892355,74051775.13556455,74051775.13556455,1.0,1657.0,2.0,51.62245989304813,4.173757025507999,51.62245989304813,8.94e-14,525000.0000000001,8004.260807310386,10144.54929641132,2000000.0,98999.69937909706,1.0,2.0
0xb57420fad6731b004309d5a0ec7c6c906adb8df7,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x4e08f03079c5cd3083ea331ec61bcc87538b7665,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x9d3e0892d11f19f5181d4a4c5d04187a9e0d7032,0.0,0.0,55.472183885214776,0.0,12156.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496665.37,0.0,0.0,0.0,2.0,2.0,0.0,176910.84166666667,0.0,0.37,496665.0,248332.685,0.0,0.0,0.0,0.0,2.0
0x6ef6610d24593805144d73b13d4405e00a4e4ac7,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,2.3737769e+17,4317837131642.92,1650000000000.0,1650000000000.0,1.0,34.0,3.0,0.2727272727272727,539.3982905982906,0.2727272727272727,2e-11,2508006130544.788,18452295434.37145,50000000000.0,50000000000.0,50000000000.0,1.0,3.0
0x5e6ffe7b174a50c81ff3f3c54c04fd3c11e20830,0.0,0.0,55.472183885214776,0.0,16351.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0000000001,100.0,100.0,1.0,2.0,2.0,0.0,481820.7916666667,0.0,1e-10,10.0,5.00000000005,100.0,100.0,100.0,1.0,2.0
0xd7f5cabdf696d7d1bf384d7688926a4bdb092c67,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,22300.000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22300.000000000004,22300.000000000004,22300.000000000004,0.0,0.0,0.0,0.0,1.0
0xf74941046389c78f12fe44784c0ec9ca7ceb7dc2,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xa93d5cfaa41193b13321c035b4bdd2b534172762,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xb44377b74ef1773639b663d0754cb8410a847d02,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,3889762.677516541,3863240.927547052,3863240.927547052,1.0,360.0,2.0,2451.042962962963,217.1907805907173,2451.042962962963,1e-18,1725780.0,2461.8751123522425,3531.674653780473,1725780.0,28616.599463311497,1.0,2.0
0x2a03a891add2dc6d0f7b94419086630ba5cb65b6,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xc40f23a3e9613e012944f7957edce97899fa920d,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x7e00b63483c92975a3be0a71432277935326a618,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x927159670c50042109d7c0f4aed0cee89452433e,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,14210.0,0.0,0.0,0.0,1.0,1.0,0.0,19.094444444444445,0.0,2400.0,7410.0,4736.666666666667,0.0,0.0,0.0,0.0,1.0
0xd2be3722b17b616c51ed9b8944a227d1ce579c24,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,5.5523e-14,0.0,0.0,0.0,2.0,1.0,0.0,442625.8333333333,0.0,1.5684000000000002e-14,3.9839e-14,2.77615e-14,0.0,0.0,0.0,0.0,1.0
0x38029c62dfa30d9fd3cadf4c64e9b2ab21dbda17,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1050842.1787764677,1050745.1770859822,1050745.1770859822,2.0,1308.0,3.0,135.04710234278667,19.816516082399712,135.04710234278667,1.0000000000000002e-06,3228.0891042956296,189.888359012734,140.54738912490143,42592.22742715679,1295.6167411664394,2.0,3.0
0xe4e822c0d5b329e8bb637972467d2e313824efa0,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xffe136de12a2cd95f64cef9f36414c93e9003959,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x73f2651ea38d48b3b808ffddbd398fd600ab5ba7,0.0,0.0,55.472183885214776,0.0,2508.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8582900000000013e-13,0.0,0.0,0.0,3.0,2.0,0.0,473036.5555555556,0.0,5e-14,1.85829e-13,9.527633333333337e-14,0.0,0.0,0.0,0.0,2.0
0xa0a9c16856c96d5e9d80a8696eea5e02b2dc3398,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1.3406857142857154,0.0,0.0,0.0,2.0,2.0,0.0,107989.86666666668,0.0,1e-15,1.3406857142857145,0.6703428571428577,0.0,0.0,0.0,0.0,2.0
0xd35ce4fd815522ff52243eb587020d557617f4db,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,35916.00807148937,3.4334755258779963,3.4334755258779963,2.0,10.0,1.0,18547.9625,5143.064814814815,18547.9625,0.0004199999999999,35000.00000000001,1995.333781749409,0.008569983714751,2.44917,0.8583688814694991,1.0,1.0
0xb0e99627bc29adef1178f16117bf495351e81997,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xdf1a2f85f3af80e85d14ddaab2933c8caa09294a,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,157755339.7725615,156600000.0,156600000.0,1.0,830.0,1.0,604.2255144032922,39.7030238158951,604.2255144032922,0.0077541454800856,742880.1850880507,42214.43397713701,9038.988233184284,900000.0,644444.4444444445,1.0,1.0
0x973e52691176d36453868d9d86572788d27041a9,0.0,0.0,55.472183885214776,0.0,54151.0,14372.0,0.0,0.0,0.01,2.9547007442152503e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e+16,0.0,0.0,919486694.0944712,100.0,100.0,1.0,18.0,13.0,0.0,57965.37142857143,0.0,0.0,888888888.0,43785080.67116529,100.0,100.0,100.0,1.0,13.0
0x39fa206c1648944f92e8f7b626e1cbdf78d7e9db,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x66f73d0fd4161cfad4302dc145ff994375c13475,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,5199.291516930578,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5199.291516930578,5199.291516930578,5199.291516930578,0.0,0.0,0.0,0.0,1.0
0xf058501585023d040ea9493134ed72c083553eed,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,3.8738048e-11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.8738048e-11,3.8738048e-11,3.8738048e-11,0.0,0.0,0.0,0.0,1.0
0x3b7f247f21bf3a07088c2d3423f64233d4b069f7,0.0,0.0,55.472183885214776,0.0,9066.0,2773.0,0.0,0.0,0.0005570050000000001,6.143889256562984e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557005000000000.0,0.0,1.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x9501bfc48897dceeadf73113ef635d2ff7ee4b97,0.0,0.0,55.472183885214776,0.0,6054.0,2136.0,0.0,0.0,13.500000000000002,0.004546291707961678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752325e+19,0.0,0.0,3147.541726368889,100.0,100.0,1.0,8.0,2.0,0.0,39705.625,0.0,0.888888888888889,1866.0,393.4427157961112,100.0,100.0,100.0,1.0,2.0
0xb551d08d2189ef67b4788be2c35c0743693625ca,0.0,0.0,55.472183885214776,0.0,239.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x866f8a50a64e68ca66e97e032c5da99538b3f942,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x6f063c0fcda0ea6dcc01d5a7cb3066ed4f90d1a8,0.0,0.0,55.472183885214776,0.0,202.0,28.0,0.0,0.0,0.01,4.950495049504951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+16,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x9301466c40b94942af9ba63cbaea1c784ff219b2,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x1a2277c83930b7a64c3e3d5544eaa8c4f946b1b7,0.0,0.0,55.472183885214776,0.0,5916.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888888889548889,100.0,100.0,1.0,2.0,2.0,0.0,31725.575,0.0,6.6e-11,0.0888888888888889,0.0444444444774444,100.0,100.0,100.0,1.0,2.0
0x12fd19dac0fab61bed5e0f09091b470c452d4d61,0.0,0.0,55.472183885214776,0.0,33903.0,2795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
